"Rating","Style","Name","Num Reviews","Locations","Link","Brewery","Light","Dark","Roasted","Sweet","Bitter","Carbonation","Fruit","Spice","Sour","Smokey","Total Count"
"82","Extra Special / Strong Bitter (ESB)","Jake's ESB","7","{'Pennsylvania': 3, 'New Jersey': 1, 'Montana': 1, 'California': 1, 'New York': 1}","http://beeradvocate.com/beer/profile/10397/30449/?sort=topr","Sly Fox Brewing Company","17","18","4","30","24","15","5","0","0","0","113"
"83","Extra Special / Strong Bitter (ESB)","Helltown Extra Sinful Bitter (ESB)","6","{'Pennsylvania': 5, 'Ohio': 1}","http://beeradvocate.com/beer/profile/26528/81429/?sort=topr","Helltown Brewing","14","9","5","20","15","10","8","3","0","1","85"
"82","Extra Special / Strong Bitter (ESB)","Brewhouse ESB","10","{'Michigan': 10}","http://beeradvocate.com/beer/profile/2351/8119/?sort=topr","Royal Oak Brewery","20","12","1","32","28","7","3","0","0","1","104"
"83","Extra Special / Strong Bitter (ESB)","Wooden Ships ESB","8","{'New Jersey': 1, 'Wisconsin': 3, 'Iowa': 1, 'Illinois': 3}","http://beeradvocate.com/beer/profile/952/6161/?sort=topr","Great Dane Pub &amp; Brewing Company (Downtown)","30","9","0","14","23","9","7","1","1","2","96"
"85","Extra Special / Strong Bitter (ESB)","Voyageur Des Brumes","11","{'Australia': 1, 'Quebec (Canada)': 1, 'New York': 2, 'Indiana': 1, 'Texas': 1, 'Ontario (Canada)': 5}","http://beeradvocate.com/beer/profile/1141/9640/?sort=topr","Brasserie Dieu Du Ciel","15","13","4","32","31","25","4","2","1","1","128"
"85","Extra Special / Strong Bitter (ESB)","Villier's Extra Special Bitter","9","{'Vermont': 1, 'Pennsylvania': 2, 'Michigan': 1, 'New Jersey': 1, 'Connecticut': 2, 'New York': 1, 'Massachusetts': 1}","http://beeradvocate.com/beer/profile/9784/23043/?sort=topr","Zero Gravity Craft Brewery / American Flatbread","16","10","4","27","23","15","1","0","2","0","98"
"74","Extra Special / Strong Bitter (ESB)","Trafalgar Patrick's Pick Extra Special Bitter","7","{'Ontario (Canada)': 7}","http://beeradvocate.com/beer/profile/765/66433/?sort=topr","Trafalgar Ales &amp; Meads","15","9","3","16","32","10","2","1","5","0","93"
"84","Extra Special / Strong Bitter (ESB)","The ESB","8","{'New Jersey': 1, 'Washington': 1, 'Oregon': 3, 'New York': 1, 'South Carolina': 1, 'Ohio': 1}","http://beeradvocate.com/beer/profile/9685/31234/?sort=topr","Amnesia Brewing","10","9","2","28","21","13","11","2","1","0","97"
"87","Extra Special / Strong Bitter (ESB)","Red Nose ESB","4","{'Pennsylvania': 2, 'Texas': 1, 'Illinois': 1}","http://beeradvocate.com/beer/profile/287/54481/?sort=topr","Bell's Brewery, Inc.","8","1","3","11","18","6","2","0","0","0","49"
"78","Extra Special / Strong Bitter (ESB)","Red Duck Burton Strong Bitter","10","{'Australia': 9, 'Colorado': 1}","http://beeradvocate.com/beer/profile/12578/36676/?sort=topr","Purrumbete Brewing Company","22","12","0","30","16","19","10","0","0","0","109"
"86","Extra Special / Strong Bitter (ESB)","Postiljon","10","{'United Kingdom (England)': 1, 'Sweden': 5, 'Oregon': 1, 'Texas': 1, 'Ontario (Canada)': 2}","http://beeradvocate.com/beer/profile/3065/7885/?sort=topr","Jämtlands Bryggeri AB","26","20","8","32","25","16","12","2","7","0","148"
"79","Extra Special / Strong Bitter (ESB)","Golden Tusk","11","{'New Zealand (Aotearoa)': 2, 'Australia': 7, 'Ontario (Canada)': 1, 'Illinois': 1}","http://beeradvocate.com/beer/profile/8284/17588/?sort=topr","Pink Elephant Brewery, The","14","11","1","44","29","26","11","2","4","1","143"
"82","Extra Special / Strong Bitter (ESB)","E.S.B.","9","{'North Carolina': 1, 'Connecticut': 1, 'New York': 2, 'Arkansas': 1, 'Massachusetts': 3, 'Maryland': 1}","http://beeradvocate.com/beer/profile/230/7749/?sort=topr","Barrington Brewery &amp; Restaurant","23","15","2","37","31","16","10","0","0","0","134"
"83","Extra Special / Strong Bitter (ESB)","Durham ESB","10","{'Massachusetts': 1, 'Alberta (Canada)': 1, 'British Columbia (Canada)': 1, 'Virginia': 1, 'Ontario (Canada)': 6}","http://beeradvocate.com/beer/profile/2793/7112/?sort=topr","County Durham Brewing Company","30","26","2","29","30","20","16","0","0","0","153"
"79","Extra Special / Strong Bitter (ESB)","Dragons Breath Real Ale","9","{'New Jersey': 1, 'Ontario (Canada)': 6, 'Missouri': 2}","http://beeradvocate.com/beer/profile/4035/8876/?sort=topr","The Kingston Brewing Company","12","16","5","23","5","13","10","1","5","0","90"
"80","Extra Special / Strong Bitter (ESB)","Double Hop","10","{'Italy': 1, 'Minnesota': 2, 'Illinois': 2, 'California': 2, 'Missouri': 1, 'Wisconsin': 1, 'United Kingdom (England)': 1}","http://beeradvocate.com/beer/profile/3091/7409/?sort=topr","Frederic Robinson Limited","27","18","4","27","31","12","19","0","2","1","141"
"77","Extra Special / Strong Bitter (ESB)","Clocktower Wishart's ESB","6","{'Quebec (Canada)': 1, 'Sweden': 1, 'Ontario (Canada)': 4}","http://beeradvocate.com/beer/profile/2482/19660/?sort=topr","The Clocktower Brew Pub","13","3","2","8","11","13","9","0","2","0","61"
"82","Extra Special / Strong Bitter (ESB)","Brooklyn Blue Smoke Blend","7","{'New York': 6, 'Massachusetts': 1}","http://beeradvocate.com/beer/profile/45/44206/?sort=topr","Brooklyn Brewery","15","6","0","27","5","10","6","3","0","8","80"
"87","Extra Special / Strong Bitter (ESB)","Barley's J. Scott Francis ESB","10","{'Pennsylvania': 1, 'Ohio': 7, 'Georgia': 1, 'Kentucky': 1}","http://beeradvocate.com/beer/profile/1037/4039/?sort=topr","Barley's Brewing Company","12","13","0","27","19","16","6","0","1","0","94"
"85","Extra Special / Strong Bitter (ESB)","Arbor Brewing HXL","7","{'Ohio': 2, 'Michigan': 1, 'Wisconsin': 1, 'Washington': 1, 'North Carolina': 2}","http://beeradvocate.com/beer/profile/1457/38589/?sort=topr","Arbor Brewing Company","11","5","0","17","23","8","1","0","1","1","67"
"87","Extra Special / Strong Bitter (ESB)","Ski To Sea ESB","6","{'Kansas': 1, 'Washington': 4, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/701/69310/?sort=topr","Boundary Bay Brewery &amp; Bistro","27","5","1","25","19","13","9","0","0","0","99"
"86","Extra Special / Strong Bitter (ESB)","Rye ESB (Extra Special Bitter De Seigle)","6","{'Quebec (Canada)': 4, 'Ontario (Canada)': 1, 'Illinois': 1}","http://beeradvocate.com/beer/profile/13905/83483/?sort=topr","Brasserie Dunham","8","13","7","12","15","13","3","2","0","1","74"
"87","Extra Special / Strong Bitter (ESB)","Rattlesnake ESB","8","{'Alberta (Canada)': 4, 'British Columbia (Canada)': 1, 'Ontario (Canada)': 2}","http://beeradvocate.com/beer/profile/4047/23675/?sort=topr","The Tin Whistle Brewing Company","23","19","5","42","40","13","8","4","2","1","157"
"86","Extra Special / Strong Bitter (ESB)","Oregon Pale Ale (OPA)","7","{'South Carolina': 1, 'Washington': 1, 'Oregon': 3, 'North Carolina': 1, 'Illinois': 1}","http://beeradvocate.com/beer/profile/21554/54321/?sort=topr","Fire Mountain Brew House","36","10","2","24","14","15","4","1","0","0","106"
"82","Extra Special / Strong Bitter (ESB)","Moonflower ESB","7","{'Japan': 1, 'Michigan': 1, 'California': 1, 'Alaska': 3, 'Oregon': 1}","http://beeradvocate.com/beer/profile/386/18492/?sort=topr","Broken Tooth Brewing","23","4","0","13","25","9","5","0","0","0","79"
"81","Extra Special / Strong Bitter (ESB)","Minobii","7","{'Minnesota': 7}","http://beeradvocate.com/beer/profile/23842/64299/?sort=topr","Leech Lake Brewing Company","22","16","1","18","17","14","14","11","1","1","115"
"83","Extra Special / Strong Bitter (ESB)","Gold Miner","10","{'Netherlands': 1, 'United Kingdom (Scotland)': 1, 'Virginia': 1, 'Oregon': 1, 'Alaska': 1, 'Japan': 1, 'United Kingdom (England)': 3, 'Ontario (Canada)': 1}","http://beeradvocate.com/beer/profile/18/13587/?sort=topr","Freeminer Brewery Ltd.","30","7","4","15","38","25","18","2","5","3","147"
"80","Extra Special / Strong Bitter (ESB)","ESB","4","{'New Jersey': 1, 'Pennsylvania': 2, 'New York': 1}","http://beeradvocate.com/beer/profile/29971/86224/?sort=topr","Vault Brewing Company","20","2","1","13","4","8","7","0","1","0","56"
"85","Extra Special / Strong Bitter (ESB)","E.S.B.","6","{'Maryland': 2, 'New York': 1, 'Florida': 1, 'Virginia': 2}","http://beeradvocate.com/beer/profile/23201/61691/?sort=topr","Mad Fox Brewing Company","16","11","0","28","10","15","1","0","0","0","81"
"84","Extra Special / Strong Bitter (ESB)","ABC ESB","5","{'Pennsylvania': 5}","http://beeradvocate.com/beer/profile/18968/27034/?sort=topr","Appalachian Brewing Company","11","11","5","25","24","9","4","1","0","0","90"
"70","Happoshu","Kirin Tanrei","32","{'Georgia': 1, 'Wisconsin': 2, 'California': 4, 'Utah': 1, 'France': 1, 'Delaware': 1, 'Florida': 1, 'Virginia': 1, 'Illinois': 3, 'Connecticut': 1, 'District of Columbia': 1, 'New Hampshire': 1, 'Massachusetts': 1, 'Ohio': 3, 'Japan': 4, 'Maryland': 1, 'Rhode Island': 1, 'United Kingdom (England)': 1, 'Texas': 2, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/292/17982/?sort=topr","Kirin Brewery Company, Limited","222","6","10","72","38","78","13","1","12","0","452"
"74","Happoshu","Sparkling Hop","34","{'Illinois': 4, 'Ohio': 2, 'Maryland': 1, 'Louisiana': 1, 'Texas': 1, 'Ontario (Canada)': 1, 'Australia': 1, 'Iowa': 1, 'Virginia': 2, 'California': 2, 'Massachusetts': 2, 'South Carolina': 1, 'New Hampshire': 1, 'Georgia': 2, 'Quebec (Canada)': 1, 'Florida': 2, 'Arizona': 1, 'Missouri': 1, 'Wisconsin': 2, 'Alabama': 1, 'Colorado': 1, 'New Jersey': 1, 'Japan': 1, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/292/40030/?sort=topr","Kirin Brewery Company, Limited","263","18","11","51","98","98","33","11","4","2","589"
"78","Happoshu","Coedo Beniaka","21","{'Australia': 3, 'New Jersey': 1, 'Washington': 1, 'Virginia': 1, 'Oregon': 1, 'Hawaii': 2, 'Pennsylvania': 1, 'District of Columbia': 2, 'California': 5, 'Japan': 2, 'Maryland': 1, 'New York': 1}","http://beeradvocate.com/beer/profile/3551/58111/?sort=topr","Coedo Brewery (Kyodo Shoji Koedo Brewery)","44","30","4","98","6","39","15","3","1","1","241"
"71","Happoshu","Asahi Honnama Red","18","{'Pennsylvania': 1, 'Washington': 1, 'Florida': 1, 'Virginia': 2, 'North Carolina': 1, 'Illinois': 3, 'District of Columbia': 1, 'California': 3, 'Japan': 2, 'Belgium': 1, 'Ohio': 1, 'Maryland': 1}","http://beeradvocate.com/beer/profile/716/19641/?sort=topr","Asahi Breweries Ltd","114","5","3","30","12","33","0","0","2","0","199"
"64","Happoshu","Asahi Honnama Aqua Blue","8","{'Australia': 1, 'Washington': 1, 'Minnesota': 1, 'North Carolina': 1, 'California': 1, 'Belgium': 1, 'Japan': 2}","http://beeradvocate.com/beer/profile/716/11968/?sort=topr","Asahi Breweries Ltd","27","5","2","4","2","8","3","0","4","0","55"
"98","Hefeweizen","Weihenstephaner Hefeweissbier","100","{'Oklahoma': 1, 'Missouri': 1, 'Minnesota': 1, 'Illinois': 7, 'Ohio': 4, 'Indiana': 1, 'Maryland': 3, 'Texas': 3, 'Ontario (Canada)': 1, 'Arizona': 1, 'Wisconsin': 1, 'Michigan': 3, 'Korea (South)': 1, 'Utah': 1, 'Virginia': 3, 'Connecticut': 4, 'New York': 6, 'California': 7, 'Massachusetts': 6, 'West Virginia': 2, 'South Carolina': 2, 'New Hampshire': 1, 'Alberta (Canada)': 1, 'Georgia': 1, 'Pennsylvania': 7, 'Florida': 1, 'Alaska': 1, 'Kentucky': 1, 'Rhode Island': 1, 'Thailand': 1, 'Iowa': 1, 'Alabama': 1, 'Colorado': 8, 'New Jersey': 2, 'Washington': 2, 'North Carolina': 1, 'District of Columbia': 2, 'United Kingdom (England)': 1, 'Nevada': 1, 'Maine': 1}","http://beeradvocate.com/beer/profile/252/731/?sort=topr","Bayerische Staatsbrauerei Weihenstephan","331","76","26","158","67","251","259","169","23","2","1362"
"91","Hefeweizen","Franziskaner Hefe-Weisse","100","{'Brazil': 1, 'Mississippi': 1, 'Oklahoma': 2, 'Minnesota': 1, 'Illinois': 2, 'Georgia': 1, 'Arkansas': 1, 'Indiana': 1, 'Maryland': 3, 'Louisiana': 2, 'Texas': 3, 'Ontario (Canada)': 1, 'Arizona': 1, 'Wisconsin': 1, 'Michigan': 3, 'Virginia': 2, 'Oregon': 2, 'Connecticut': 2, 'New York': 6, 'California': 9, 'Massachusetts': 3, 'West Virginia': 1, 'South Carolina': 2, 'Thailand': 1, 'Spain': 2, 'Netherlands': 1, 'Pennsylvania': 9, 'Florida': 2, 'Kentucky': 3, 'Missouri': 1, 'Ohio': 4, 'Alabama': 1, 'Colorado': 3, 'New Jersey': 8, 'United Arab Emirates': 1, 'Washington': 1, 'North Carolina': 2, 'Tennessee': 2, 'Montana': 1, 'United Kingdom (England)': 3}","http://beeradvocate.com/beer/profile/142/1946/?sort=topr","Spaten-Franziskaner-Bräu","369","93","21","116","65","266","255","168","34","1","1388"
"91","Hefeweizen","Sierra Nevada Kellerweis Hefeweizen","100","{'Iowa': 1, 'Oklahoma': 1, 'Minnesota': 3, 'Illinois': 3, 'Arkansas': 1, 'New Mexico': 1, 'Indiana': 1, 'Maryland': 3, 'Louisiana': 1, 'Texas': 2, 'Korea (North)': 1, 'Australia': 4, 'Wisconsin': 3, 'United Kingdom (Scotland)': 1, 'Michigan': 3, 'Virginia': 3, 'Connecticut': 1, 'Tennessee': 1, 'California': 5, 'Massachusetts': 7, 'West Virginia': 1, 'South Carolina': 2, 'New Hampshire': 1, 'Pennsylvania': 8, 'Florida': 4, 'Kentucky': 1, 'Rhode Island': 1, 'Arizona': 1, 'Missouri': 1, 'Ohio': 2, 'Alabama': 3, 'Colorado': 2, 'Idaho': 1, 'New Jersey': 3, 'Washington': 2, 'North Carolina': 2, 'New York': 9, 'Montana': 1, 'Nevada': 1}","http://beeradvocate.com/beer/profile/140/48434/?sort=topr","Sierra Nevada Brewing Co.","323","73","13","133","90","213","234","152","24","0","1255"
"91","Hefeweizen","Paulaner Hefe-Weissbier Naturtrüb","100","{'Brazil': 1, 'Mississippi': 1, 'Alberta (Canada)': 3, 'Minnesota': 2, 'Illinois': 4, 'Indiana': 2, 'Louisiana': 1, 'Texas': 3, 'Ontario (Canada)': 2, 'Australia': 1, 'Wisconsin': 1, 'Michigan': 3, 'Virginia': 2, 'Oregon': 1, 'Connecticut': 1, 'District of Columbia': 2, 'California': 9, 'Massachusetts': 5, 'South Carolina': 2, 'Thailand': 1, 'Oklahoma': 1, 'Spain': 3, 'Vermont': 1, 'Georgia': 1, 'Pennsylvania': 6, 'Florida': 1, 'Kentucky': 1, 'Rhode Island': 1, 'Nova Scotia (Canada)': 1, 'Missouri': 3, 'Ohio': 1, 'Alabama': 1, 'France': 1, 'Colorado': 4, 'New Jersey': 2, 'Washington': 3, 'North Carolina': 2, 'New York': 10, 'Montana': 1, 'Japan': 2, 'United Kingdom (England)': 2, 'Nevada': 1}","http://beeradvocate.com/beer/profile/124/1256/?sort=topr","Paulaner Brauerei GmbH &amp; Co. KG","309","79","22","149","95","212","242","127","22","1","1258"
"80","Hefeweizen","In-Heat Wheat","100","{'Oklahoma': 1, 'Delaware': 1, 'Minnesota': 3, 'Illinois': 6, 'Indiana': 6, 'Maryland': 9, 'Norway': 1, 'Texas': 2, 'Ontario (Canada)': 2, 'Arizona': 2, 'Iowa': 2, 'Michigan': 6, 'Virginia': 5, 'Connecticut': 2, 'California': 5, 'Massachusetts': 6, 'South Carolina': 1, 'New Hampshire': 1, 'Alberta (Canada)': 1, 'Wisconsin': 3, 'Vermont': 1, 'Netherlands': 1, 'Pennsylvania': 7, 'Finland': 1, 'Florida': 4, 'Nebraska': 1, 'Ohio': 4, 'Colorado': 2, 'New Jersey': 5, 'Washington': 2, 'North Carolina': 2, 'New York': 3, 'Maine': 1}","http://beeradvocate.com/beer/profile/68/2249/?sort=topr","Flying Dog Brewery","376","56","15","117","69","238","231","159","26","1","1288"
"93","Hefeweizen","Ayinger Bräu Weisse","100","{'Oklahoma': 2, 'Minnesota': 3, 'Illinois': 2, 'Indiana': 1, 'Maryland': 2, 'Louisiana': 1, 'Texas': 4, 'Ontario (Canada)': 16, 'Tennessee': 1, 'Wisconsin': 3, 'United Kingdom (Scotland)': 2, 'Michigan': 3, 'Virginia': 1, 'Oregon': 2, 'District of Columbia': 2, 'California': 14, 'Massachusetts': 4, 'Alberta (Canada)': 1, 'South Carolina': 1, 'United Kingdom (Wales)': 1, 'Spain': 1, 'Georgia': 3, 'Pennsylvania': 7, 'Florida': 2, 'Rhode Island': 3, 'Missouri': 1, 'Ohio': 4, 'Colorado': 1, 'New Jersey': 2, 'Washington': 1, 'North Carolina': 3, 'New York': 3, 'Montana': 1, 'Maine': 1, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/39/132/?sort=topr","Privatbrauerei Franz Inselkammer KG / Brauerei Aying","447","92","24","155","68","258","285","182","27","2","1540"
"85","Hefeweizen","DreamWeaver Wheat","100","{'Delaware': 2, 'Minnesota': 3, 'Illinois': 4, 'Indiana': 2, 'Maryland': 4, 'Ontario (Canada)': 1, 'Wisconsin': 1, 'Michigan': 2, 'Virginia': 7, 'Connecticut': 2, 'Montana': 1, 'California': 3, 'Massachusetts': 7, 'Pennsylvania': 28, 'Florida': 1, 'Tennessee': 1, 'Missouri': 1, 'Ohio': 2, 'Colorado': 2, 'New Jersey': 8, 'Washington': 1, 'North Carolina': 1, 'New York': 14}","http://beeradvocate.com/beer/profile/694/18305/?sort=topr","Tröegs Brewing Company","402","63","27","138","85","219","242","167","27","7","1377"
"91","Hefeweizen","Hacker-Pschorr Hefe Weisse Natürtrub","100","{'Alberta (Canada)': 3, 'Missouri': 1, 'Minnesota': 3, 'Illinois': 9, 'Arkansas': 1, 'Indiana': 4, 'Texas': 1, 'Ontario (Canada)': 11, 'Arizona': 2, 'Wisconsin': 4, 'United Kingdom (Scotland)': 1, 'Michigan': 4, 'Virginia': 3, 'Montana': 2, 'California': 9, 'Massachusetts': 2, 'Germany': 1, 'Georgia': 3, 'Pennsylvania': 10, 'Quebec (Canada)': 2, 'Finland': 1, 'Florida': 2, 'Alaska': 1, 'Nova Scotia (Canada)': 1, 'Nebraska': 1, 'District of Columbia': 1, 'Ohio': 2, 'Alabama': 1, 'New York': 2, 'Colorado': 1, 'New Jersey': 4, 'Tennessee': 1, 'United Kingdom (England)': 1, 'Nevada': 1, 'Maine': 1, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/76/772/?sort=topr","Hacker-Pschorr Bräu GmbH","321","117","14","168","91","250","274","172","27","3","1437"
"79","Hefeweizen","Erdinger Weissbier","100","{'Italy': 1, 'Washington': 1, 'Oklahoma': 1, 'Minnesota': 2, 'Illinois': 4, 'Netherlands': 2, 'New Brunswick (Canada)': 1, 'Indiana': 1, 'Maryland': 2, 'Louisiana': 1, 'Texas': 2, 'Ontario (Canada)': 7, 'Manitoba (Canada)': 1, 'Australia': 3, 'Wisconsin': 4, 'United Kingdom (Scotland)': 1, 'Michigan': 4, 'Kansas': 2, 'Virginia': 3, 'Connecticut': 1, 'New York': 1, 'Germany': 1, 'Massachusetts': 2, 'South Carolina': 1, 'California': 11, 'Alberta (Canada)': 1, 'Spain': 2, 'Georgia': 4, 'Pennsylvania': 3, 'Quebec (Canada)': 2, 'Florida': 5, 'Kentucky': 1, 'Tennessee': 1, 'Thailand': 1, 'Ohio': 3, 'Colorado': 1, 'South Africa': 1, 'New Jersey': 2, 'Serbia': 1, 'North Carolina': 1, 'District of Columbia': 1, 'Japan': 1, 'United Kingdom (England)': 3, 'Maine': 1}","http://beeradvocate.com/beer/profile/703/2434/?sort=topr","Erdinger Weissbräu","409","65","19","134","65","267","206","104","19","2","1290"
"89","Hefeweizen","Schneider Weisse Tap 7 Unser Original","100","{'Oklahoma': 1, 'Delaware': 1, 'Minnesota': 1, 'Illinois': 4, 'New Hampshire': 1, 'Indiana': 1, 'Maryland': 7, 'Louisiana': 3, 'Thailand': 1, 'Texas': 1, 'Ontario (Canada)': 8, 'Tennessee': 1, 'Arizona': 1, 'Wisconsin': 2, 'Michigan': 1, 'Kansas': 1, 'Virginia': 5, 'Oregon': 1, 'Connecticut': 1, 'District of Columbia': 2, 'California': 5, 'Massachusetts': 7, 'South Carolina': 1, 'Germany': 2, 'Alberta (Canada)': 2, 'Netherlands': 2, 'Pennsylvania': 6, 'Quebec (Canada)': 1, 'Florida': 1, 'Nova Scotia (Canada)': 1, 'Rhode Island': 1, 'Australia': 1, 'Missouri': 3, 'Ohio': 1, 'Colorado': 2, 'New Jersey': 5, 'Serbia': 1, 'North Carolina': 1, 'New York': 6, 'Greece': 1, 'United Kingdom (England)': 3, 'Maine': 1, 'British Columbia (Canada)': 1}","http://beeradvocate.com/beer/profile/72/3280/?sort=topr","Weisses Bräuhaus G. Schneider &amp; Sohn GmbH","269","180","29","198","65","255","239","204","38","2","1479"
"75","Hefeweizen","Shiner Hefeweizen","100","{'Oklahoma': 1, 'Minnesota': 1, 'Illinois': 5, 'New Mexico': 2, 'Maryland': 4, 'Louisiana': 2, 'Texas': 12, 'Arizona': 4, 'Iowa': 1, 'Michigan': 4, 'Virginia': 2, 'New York': 3, 'California': 2, 'Massachusetts': 1, 'South Carolina': 3, 'Wisconsin': 2, 'Georgia': 2, 'Pennsylvania': 8, 'Florida': 7, 'Kentucky': 1, 'Missouri': 2, 'Ohio': 4, 'Colorado': 3, 'New Jersey': 9, 'Washington': 4, 'North Carolina': 2, 'Tennessee': 3, 'Montana': 1, 'District of Columbia': 1, 'Nevada': 1}","http://beeradvocate.com/beer/profile/143/1552/?sort=topr","Spoetzl Brewery","366","56","18","190","133","208","238","75","44","0","1328"
