Name,Brewery,Rating,Link,Style,Light,Dark,Fruit,Sweet,Carbonation,Bitter,Spice
Valley Golden Ale,Bethlehem Brew Works,79,http://beeradvocate.com/beer/profile/1636/4657/?sort=topr,American Blonde Ale,1.363965872,-0.921176028,-0.477254471,-0.606434117,-0.197899349,0.140096462,-0.732169764
Blueberry Wheat,Ellicottville Brewing Co.,79,http://beeradvocate.com/beer/profile/11592/28704/?sort=topr,Fruit / Vegetable Beer,1.015897277,-0.739130189,-0.221482552,-0.531094363,0.360467741,-0.169901195,-0.734082837
White Mountain Raspberry Weasel Wheat,Woodstock Inn Brewery,79,http://beeradvocate.com/beer/profile/1251/18515/?sort=topr,Fruit / Vegetable Beer,0.80144012,-0.145235087,-0.355836627,-0.301629902,0.251978616,-0.600382265,-0.471937549
L'Ecossaise,Micro-Brasserie L'Alchimiste,79,http://beeradvocate.com/beer/profile/3717/18452/?sort=topr,Scottish Ale,-0.202189063,0.238901153,-0.326018464,0.530985191,0.313215435,-0.52713078,-1
American Pale Ale,Back Road Brewery,79,http://beeradvocate.com/beer/profile/668/6240/?sort=topr,American Pale Ale (APA),0.178306155,-0.871402206,0.471142126,-0.383598223,0.341306223,0.711215206,-1
Tosta,Birrificio Pausa Cafe,79,http://beeradvocate.com/beer/profile/21104/55257/?sort=topr,English Barleywine,-0.261784096,0.131660589,0.15132862,0.494774309,0.079587936,-0.677597135,0.179773329
Hillas,Macedonian Thrace Brewery,79,http://beeradvocate.com/beer/profile/908/23535/?sort=topr,Euro Pale Lager,0.959508542,-0.846761789,-0.809453771,-0.280792752,0.234468426,0.206712821,-0.869830759
Tartuffe,Heretic Brewing Company,79,http://beeradvocate.com/beer/profile/25960/83409/?sort=topr,Berliner Weissbier,1.00189799,-0.670289544,1.396824551,-0.604903583,-0.193489652,-0.877721136,-1
Stegmaier Pumpkin Ale,"Lion Brewery, Inc.",79,http://beeradvocate.com/beer/profile/150/72670/?sort=topr,Pumpkin Ale,-0.182557118,-0.297175492,-0.531819404,-0.383386401,-0.201804192,-0.636945228,12.81672682
Spiced Harvest Ale,Fordham Brewing Company,79,http://beeradvocate.com/beer/profile/4067/73925/?sort=topr,Herbed / Spiced Beer,-0.157741549,-0.699821039,-0.22237127,-0.385498092,0.145465655,-0.855275426,13.15189285
Lips Of Faith,Metric 10/10/10,79,http://beeradvocate.com/beer/profile/192/67072/?sort=topr,Belgian Strong Pale Ale,0.499882616,-0.376761543,0.42595346,-0.268101781,-0.143832838,-0.543269662,1.287069115
Early Bird,Shepherd Neame Ltd,79,http://beeradvocate.com/beer/profile/138/5760/?sort=topr,English Pale Ale,0.238435187,-0.476479696,-0.039031364,-0.417468764,-0.112122943,0.923075109,-0.491762419
Hollywood Blonde,"Great Beer Company, The",79,http://beeradvocate.com/beer/profile/1196/12176/?sort=topr,KÃ¶lsch,0.741625539,-0.652173585,-0.382129009,-0.196161764,-0.020336819,0.030137045,-0.366863898
Air,Lucid Brewing,79,http://beeradvocate.com/beer/profile/27025/75667/?sort=topr,American Pale Wheat Ale,1.050065028,-0.77715528,-0.137912882,-0.554937022,0.291291415,-0.116607743,-1
Schlafly 1904 American Lager,Saint Louis Brewery / Schlafly Tap Room,79,http://beeradvocate.com/beer/profile/583/17246/?sort=topr,American Adjunct Lager,1.132067629,-0.603831609,-0.753689395,-0.406582696,0.102321939,-0.116607743,-0.621406073
Lager,Upper Canada Brewing Company,79,http://beeradvocate.com/beer/profile/155/44/?sort=topr,German Pilsener,0.69688323,-0.68028077,-0.663603572,0.06095821,0.28259585,-0.169985891,-1
Australian Mountain Pepper Berry,Amber's Brewing Co.,79,http://beeradvocate.com/beer/profile/14127/31235/?sort=topr,Fruit / Vegetable Beer,0.493257242,-0.483530475,0.4067487,-0.263223465,0.157464547,-0.501991534,0.504177892
Penny Weiz Ale,The Olde Burnside Brewing Company,79,http://beeradvocate.com/beer/profile/823/42577/?sort=topr,Witbier,0.402363323,-0.58470224,1.764301084,-0.487706215,0.180795886,-0.811551503,-0.252941749
Wooden Shoe Lager,Wooden Shoe Brewing Company,79,http://beeradvocate.com/beer/profile/24806/35285/?sort=topr,American Pale Lager,0.577658739,-0.53584368,-0.240576625,-0.224240841,0.305090189,-0.057757514,-0.626470875
Homeport Blonde,Scuttlebutt Brewing Company,79,http://beeradvocate.com/beer/profile/1397/13611/?sort=topr,American Blonde Ale,0.942226612,-0.611728653,-0.215447533,-0.549269,0.327285601,-0.087417804,-0.876317599
Black River Gumbo Stout,Peace Tree Brewing Co.,79,http://beeradvocate.com/beer/profile/21818/64640/?sort=topr,American Stout,-0.236504021,1.232560244,-0.487023387,0.323113582,-0.104853897,-0.649006848,-1
Porter,Huisbrouwerij Klein Duimpje,79,http://beeradvocate.com/beer/profile/515/21672/?sort=topr,English Porter,-0.108481072,0.37408653,-0.0707465,0.256605207,-0.110762452,-0.256157087,-1
Lupulin Fresh Hop Ale,Full Sail Brewery &amp; Tasting Room &amp; Pub,79,http://beeradvocate.com/beer/profile/5316/45343/?sort=topr,American IPA,0.031081886,-0.616820736,0.10183617,-0.368642901,-0.268904981,1.424729743,-0.877939663
St. Brendan's Irish Red Ale,Marin Brewing Company,79,http://beeradvocate.com/beer/profile/812/16699/?sort=topr,Irish Red Ale,-0.10986354,-0.027667067,-0.262767568,0.491972483,-0.245860454,-0.016687366,-0.879128562
Yebisu The Hop,Sapporo Breweries Ltd.,79,http://beeradvocate.com/beer/profile/284/36229/?sort=topr,Czech Pilsener,0.356979397,-0.810890493,-0.764849099,-0.433468917,0.142582426,1.484516576,-0.759039464
X5 Sorachi Ace IPA,DuClaw Brewing Company,79,http://beeradvocate.com/beer/profile/1924/69920/?sort=topr,American IPA,0.127865358,-0.647699933,0.577061068,-0.465256593,-0.014138348,0.78912458,-0.401472624
Spark House Red Ale,Lake of Bays Brewing Company,79,http://beeradvocate.com/beer/profile/22439/69888/?sort=topr,American Amber / Red Ale,-0.263422149,0.428094992,-0.796221394,0.444790447,-0.047077005,0.151302538,-0.880678196
BorÃ©ale Blanche,Brasseurs Du Nord Inc.,79,http://beeradvocate.com/beer/profile/599/20344/?sort=topr,Witbier,0.605013756,-0.767377238,1.342990409,-0.818809287,0.361101794,-0.753261502,2.319730187
Portsmouth KÃ¶lsch,Portsmouth Brewery,79,http://beeradvocate.com/beer/profile/596/37843/?sort=topr,KÃ¶lsch,0.874656067,-0.558016753,-0.479335465,-0.358863629,-0.112324917,0.188830946,-0.762876415
"20"" Brown",Cascade Lakes Brewing Co.,79,http://beeradvocate.com/beer/profile/1043/4536/?sort=topr,American Brown Ale,-0.160572743,0.935538788,-0.799435568,0.159690914,-0.208653065,0.044269216,-0.765120487
Bass Ackwards Berryblue Ale,Sebago Brewing Company,79,http://beeradvocate.com/beer/profile/23973/27086/?sort=topr,Fruit / Vegetable Beer,-0.020311604,-0.294595028,0.301571227,0.117972319,0.15775691,-0.056509996,-0.884023667
Wittekerke Winter Wit,Brouwerij Bavik,79,http://beeradvocate.com/beer/profile/718/73621/?sort=topr,Witbier,0.164462402,-0.274101395,1.143743698,-0.5786645,-0.018962817,-0.82501211,4.549575575
Menemsha Creek Pale Ale,Offshore Ale Company,79,http://beeradvocate.com/beer/profile/236/62584/?sort=topr,American Pale Ale (APA),0.148374919,-0.615560278,-0.268884543,0.029753557,0.09305873,0.591820956,-0.884741787
Tongerlo 6 Dubbel Bruin,Brouwerij Haacht NV,79,http://beeradvocate.com/beer/profile/725/9164/?sort=topr,Belgian Dark Ale,-0.30314662,0.420291194,-0.074909822,0.458817539,0.003657321,-0.565230705,0.0341223
Reverend James,SA Brain &amp; Company Ltd,79,http://beeradvocate.com/beer/profile/801/2454/?sort=topr,English Pale Ale,-0.153820896,-0.030594899,0.03722232,0.229188852,-0.225750066,0.173877098,-0.540390089
Black Diamond Brandy Barrel Grand Cru,Black Diamond Brewing Co.,79,http://beeradvocate.com/beer/profile/978/71743/?sort=topr,Belgian Strong Dark Ale,-0.469825181,1.032710333,-0.194500296,0.539119422,-0.005550544,-0.741531648,-0.772303347
Lips Of Faith,Transatlantique Kriek,79,http://beeradvocate.com/beer/profile/192/51019/?sort=topr,Lambic - Fruit,0.269953636,-0.106500953,0.749878668,-0.277283054,0.619531971,-0.892304853,-0.430758367
Upland Valley Hefe-weizen,Upland Brewing Company,79,http://beeradvocate.com/beer/profile/1170/5185/?sort=topr,Hefeweizen,0.458308669,-0.311747732,0.352743084,-0.760558823,0.412005958,-0.593246234,3.865718301
Throwback Lager,Victory Brewing Company,79,http://beeradvocate.com/beer/profile/345/23055/?sort=topr,American Adjunct Lager,1.046534014,-0.911193256,-0.779143986,-0.268374183,-0.068076068,0.263077485,-0.660531281
Train Wreck Ale,Mt. Pleasant Brewing Company,79,http://beeradvocate.com/beer/profile/22612/56940/?sort=topr,American Amber / Red Ale,0.026274977,-0.070354855,-0.256869709,0.273149852,-0.155363709,-0.018211882,-0.435933291
OBX Beer,Weeping Radish Eco Farm &amp; Brewery,79,http://beeradvocate.com/beer/profile/16060/58979/?sort=topr,KÃ¶lsch,0.754013341,-0.779324631,0.070167489,-0.550455018,0.206987812,0.212888119,-0.550109936
Nimbus A-1 Pilsner,Nimbus Brewing Company,79,http://beeradvocate.com/beer/profile/1103/61956/?sort=topr,American Pale Lager,0.571303618,-0.624851873,-0.231674623,-0.14057577,0.12277936,0.063936947,-0.775054968
ESB Amber,Saugatuck Brewing Company,79,http://beeradvocate.com/beer/profile/11814/60234/?sort=topr,Extra Special / Strong Bitter (ESB),-0.128260637,-0.034860038,-0.263564576,0.077685029,-0.218774842,0.670924157,-0.888202995
Matilda Bay Redback Original,Matilda Bay Brewing Co.,79,http://beeradvocate.com/beer/profile/1480/3892/?sort=topr,Kristalweizen,0.586081341,-0.758715009,-0.045361488,-0.369159983,0.646153012,-0.598132165,2.353910164
Guinness Draught,Guinness Ltd.,79,http://beeradvocate.com/beer/profile/209/754/?sort=topr,Irish Dry Stout,-0.12664391,1.622631811,-0.946096715,0.038920502,0.130358954,-0.58200222,-1
Sour Wench Blackberry Ale,Ballast Point Brewing Company,79,http://beeradvocate.com/beer/profile/199/38040/?sort=topr,Fruit / Vegetable Beer,-0.113241667,0.370905283,1.557007454,-0.358291405,0.280577603,-0.814107439,-1
Florisgaarden Apple,Brouwerij Huyghe,79,http://beeradvocate.com/beer/profile/180/9054/?sort=topr,Fruit / Vegetable Beer,-0.021523544,-0.786422377,2.133798305,0.138901412,-0.157833405,-0.87643399,-0.455725105
Hobnobber,Full Pint Brewing Company,79,http://beeradvocate.com/beer/profile/22854/78822/?sort=topr,American Pale Ale (APA),-0.167856357,-0.235590786,-0.207903759,-0.223942995,-0.000677411,1.190782258,-0.783555798
Arbor Brewing Bavarian Bliss,Arbor Brewing Company,79,http://beeradvocate.com/beer/profile/1457/5130/?sort=topr,Hefeweizen,0.278090493,-0.810549878,0.91077049,-0.533346551,0.124558982,-0.512857919,4.578896099
Always Sunny,Allentown Brew Works,79,http://beeradvocate.com/beer/profile/16096/76542/?sort=topr,American Pale Ale (APA),0.390273984,-0.9160419,1.114077553,-0.635295615,-0.012163878,0.477466002,-0.572087324
Sea Dog Bluepaw Blueberry Wheat Ale,Sea Dog Brewing Company,79,http://beeradvocate.com/beer/profile/137/345/?sort=topr,Fruit / Vegetable Beer,0.61733879,-0.748847402,0.249197051,-0.209981333,0.490819357,-0.434924492,-0.786656717
Honey Orange Wheat Ale,Eugene City Brewery,79,http://beeradvocate.com/beer/profile/11835/26347/?sort=topr,Fruit / Vegetable Beer,0.366904706,-0.812708854,1.535911536,-0.426447805,0.217623827,-0.518409396,-0.045425569
Arbor Brewing Red Snapper Special Bitter,Arbor Brewing Company,79,http://beeradvocate.com/beer/profile/1457/5132/?sort=topr,American Amber / Red Ale,-0.30130833,0.120554416,-0.071087136,-0.079950302,-0.049784172,0.680778572,-0.259662444
Chocolate Cherry Porter,The Tin Whistle Brewing Company,79,http://beeradvocate.com/beer/profile/4047/41338/?sort=topr,English Porter,-0.392940025,0.307313485,0.135337945,0.491972483,0.108585132,-0.399721939,-1
Choctoberfest,Choc Beer Co. / Pete's Place,79,http://beeradvocate.com/beer/profile/4707/26534/?sort=topr,Vienna Lager,-0.095137018,-0.190710699,0.083731675,0.193577986,0.266954437,-0.279666326,0.269150096
Bayern Amber,"Bayern Brewing, Inc.",79,http://beeradvocate.com/beer/profile/605/1603/?sort=topr,American Amber / Red Lager,0.256366575,-0.648232209,-0.588319385,0.16540098,-0.052476002,0.516396478,-0.57814841
Vanilla Tree Dubbel,Westbrook Brewing Co.,79,http://beeradvocate.com/beer/profile/24134/74633/?sort=topr,Dubbel,-0.498872993,0.733236711,-0.255936714,0.557720423,0.049830419,-0.860726446,1.523959513
Atwater Bourbon Barrel Aged Shaman's Porter,Atwater Block Brewery,79,http://beeradvocate.com/beer/profile/15280/73546/?sort=topr,American Porter,-0.250426928,0.522597884,-0.948829839,0.972485686,-0.267188795,-0.563516121,-0.685393779
Auburn Lager,Mad Anthony Brewing Company,79,http://beeradvocate.com/beer/profile/1162/5241/?sort=topr,American Amber / Red Lager,0.097544073,-0.492753145,-0.394486429,0.03332909,0.083949907,0.526040227,-0.17270216
Pecheresse,Brouwerij Lindemans,79,http://beeradvocate.com/beer/profile/187/21382/?sort=topr,Lambic - Fruit,0.221755926,-0.396334321,0.826549201,0.085070897,0.356537074,-0.864179509,-1
MacTarnahan's Amber Ale,Portland Brewing Company,79,http://beeradvocate.com/beer/profile/127/461/?sort=topr,American Amber / Red Ale,-0.058509513,-0.558528012,-0.001900708,-0.026119061,0.07203837,0.760815647,-0.693172504
Moosbacher Schwarze Weisse,Private Landbrauerei Scheuerer,79,http://beeradvocate.com/beer/profile/6143/30173/?sort=topr,Dunkelweizen,-0.01690489,0.340799358,-0.129055823,-0.256602569,0.680016294,-0.729847462,2.263859973
Bayern Dragon's Breath,"Bayern Brewing, Inc.",79,http://beeradvocate.com/beer/profile/605/49354/?sort=topr,Dunkelweizen,-0.21787592,0.596580265,-0.602941921,-0.043398335,0.015409749,-0.345707847,3.577262641
"Millstream Hefe ""R"" Weissen",Millstream Brewing Company,79,http://beeradvocate.com/beer/profile/107/5721/?sort=topr,Hefeweizen,0.498153168,-0.64076944,0.017461328,-0.533656688,0.472344136,-0.441927281,3.577262641
Scotch Ale,Fordham Brewing Company,79,http://beeradvocate.com/beer/profile/4067/40043/?sort=topr,Scotch Ale / Wee Heavy,-0.173812591,-0.201709867,-0.305148361,0.614265309,0.193106455,-0.2687323,-0.694849157
Karl Strauss Oktoberfest Beer,Karl Strauss Brewing Company,79,http://beeradvocate.com/beer/profile/4146/1512/?sort=topr,MÃ_rzen / Oktoberfest,0.318297947,-0.442719531,-0.579275312,0.347518108,0.088591187,-0.174767599,-0.695680631
HogsBack Vintage Lager,HogsBack Brewing Company,79,http://beeradvocate.com/beer/profile/22486/57344/?sort=topr,Euro Pale Lager,0.599570666,-0.444233881,-0.753187403,-0.072382326,0.13612762,0.14835803,-0.898835862
Midnight Madness Smoked Porter,Rock Art Brewery,79,http://beeradvocate.com/beer/profile/1805/9093/?sort=topr,American Porter,-0.16960329,0.900319925,-0.852313763,0.363935097,0.284121841,-0.54190162,-0.899110019
Wildflower Wheat,Marble Brewery,79,http://beeradvocate.com/beer/profile/16963/55424/?sort=topr,American Pale Wheat Ale,0.797962436,-0.74336051,0.448323,-0.373102733,0.230429624,-0.524103879,-0.396296171
Dunedin Apricot Peach Ale,Dunedin Brewery,79,http://beeradvocate.com/beer/profile/1620/13039/?sort=topr,Fruit / Vegetable Beer,0.351196013,-0.427496523,0.988375644,-0.373102733,0.556870137,-0.619283103,-0.899382695
Special Block 6,Brouwerij De Block bvba,79,http://beeradvocate.com/beer/profile/2789/30074/?sort=topr,Belgian Pale Ale,0.065002335,-0.369974796,1.423686395,-0.504552534,0.753018718,-0.63929383,0.103807092
Oaked Butt Head Bock,Tommyknocker Brewery,79,http://beeradvocate.com/beer/profile/156/45766/?sort=topr,Doppelbock,-0.402294608,1.086958489,-0.68173815,0.568916976,0.252156227,-0.772185577,-0.799307802
Wells Banana Bread Beer,Wells &amp; Young's Ltd,79,http://beeradvocate.com/beer/profile/664/5488/?sort=topr,Fruit / Vegetable Beer,0.358421346,-0.310909933,-0.534848066,0.07346951,0.126940604,-0.145695913,0.103807092
Bourgogne Des Flandres,Brouwerij Timmermans-John Martin N.V.,79,http://beeradvocate.com/beer/profile/2791/6564/?sort=topr,Flanders Red Ale,-0.230490824,0.590464333,0.855606104,0.082348497,-0.050919436,-0.810664984,-0.599694593
Red Rambler Ale,Peace Tree Brewing Co.,79,http://beeradvocate.com/beer/profile/21818/58495/?sort=topr,American Amber / Red Ale,-0.059608241,-0.079612141,-0.732145471,0.267176629,0.071080337,0.340674648,-0.401151697
Brother David's Triple Abbey Style Ale,Anderson Valley Brewing Company,79,http://beeradvocate.com/beer/profile/193/17498/?sort=topr,Tripel,0.026864565,-0.471266549,0.43667429,0.091179875,0.369986478,-0.490165979,0.696736858
Special Edition,White Ale,79,http://beeradvocate.com/beer/profile/200/36656/?sort=topr,Witbier,0.524083196,-0.725841914,0.72887923,-0.683205843,0.220533408,-0.641227911,4.190018623
Master Brew Kentish Ale,Shepherd Neame Ltd,79,http://beeradvocate.com/beer/profile/138/14001/?sort=topr,English Bitter,0.045679336,-0.316437393,-0.077158462,-0.134070873,-0.006310246,0.694902761,-1
Gale's Christmas Ale,George Gale &amp; Company Ltd,79,http://beeradvocate.com/beer/profile/181/2224/?sort=topr,Winter Warmer,-0.460990033,-0.140664151,1.744239311,-0.414912752,-0.006310246,-0.435032413,3.678435648
Monks' Wit,Abbey Beverage Company (Monastery of Christ in the Desert),79,http://beeradvocate.com/beer/profile/24136/70638/?sort=topr,Witbier,0.548209109,-0.629912695,0.574335284,-0.673224871,0.214023896,-0.549231194,3.566684079
Gambrinus,"Plzensky Prazdroj, a. s.",79,http://beeradvocate.com/beer/profile/1/5916/?sort=topr,Czech Pilsener,0.537457657,-0.610434415,-0.588250772,-0.288097041,0.238799894,0.558908786,-0.900724259
Oktoberfest,"Pyramid Breweries, Inc.",79,http://beeradvocate.com/beer/profile/403/84693/?sort=topr,MÃ_rzen / Oktoberfest,-0.016113796,-0.166877314,-0.590435118,0.32338355,0.05971609,0.102261254,-0.111258288
City Steam The Naughty Nurse,City Steam Brewery CafÃ©,79,http://beeradvocate.com/beer/profile/556/2505/?sort=topr,English Bitter,-0.029382793,-0.32367086,-0.519433674,0.308304618,-0.041404844,0.267041947,0.181854058
Saranac Hefeweizen,Matt Brewing Company,79,http://beeradvocate.com/beer/profile/99/6799/?sort=topr,Hefeweizen,0.570277879,-0.384896445,-0.043925941,-0.38960003,0.124699904,-0.629301969,3.016748725
Okocim (Zagloba) Premium Beer,Browar Okocim S.A. (Carlsberg),79,http://beeradvocate.com/beer/profile/568/1521/?sort=topr,Euro Pale Lager,0.803697564,-0.596338292,-0.641472228,-0.262913244,-0.046450082,0.167698797,-0.216244151
Red Rack Ale,Woodstock Inn Brewery,79,http://beeradvocate.com/beer/profile/1251/4849/?sort=topr,Extra Special / Strong Bitter (ESB),-0.015861172,-0.616569306,-0.21330914,0.389897025,0.170519585,0.164633971,-0.70686297
Queen Anne KÃ¶lsch,Fordham Brewing Company,79,http://beeradvocate.com/beer/profile/4067/26792/?sort=topr,KÃ¶lsch,0.777799174,-0.654912376,-0.022596205,-0.287821359,0.072976286,-0.186604846,-0.609150627
American Red Ale,Rock Art Brewery,79,http://beeradvocate.com/beer/profile/1805/13701/?sort=topr,American Amber / Red Ale,-0.242064731,0.010785378,-0.620565909,0.382639077,0.115890244,0.360839246,-0.902797904
Hail Mary Belgian-Style IPA,Cathedral Square Brewery,79,http://beeradvocate.com/beer/profile/22271/62819/?sort=topr,Belgian IPA,-0.380531566,-0.429347288,0.608395422,-0.259194219,-0.032187583,1.035943091,0.066438622
B3K Black Lager,Wynkoop Brewing Company,79,http://beeradvocate.com/beer/profile/986/17815/?sort=topr,Schwarzbier,0.070945428,0.845110435,-0.645206892,0.219480286,-0.007992272,-0.688188896,-0.515255172
The Big DIPA 3,Blue Frog Grog &amp; Grill,79,http://beeradvocate.com/beer/profile/1691/57237/?sort=topr,American Double / Imperial IPA,-0.277418638,-0.373912453,0.038023264,0.045801664,-0.372555898,1.177008436,-0.8066057
