Name,Brewery,Rating,Link,Style,Light,Dark,Fruit,Sweet,Carbonation,Bitter,Spice
Golden Ale,Climax Brewing Company,84,http://beeradvocate.com/beer/profile/1307/4363/?sort=topr,American Pale Ale (APA),0.383170395,-0.28022782,0.359090679,-0.456936537,-0.01664607,0.156740206,-0.456519667
Priestley Pale Ale,Selin's Grove Brewing Company,84,http://beeradvocate.com/beer/profile/1666/43113/?sort=topr,English Pale Ale,0.059449664,-0.546810109,-0.171286171,0.181961656,-0.118372338,0.516614936,-0.864129917
Old Humbug,Southern Oregon Brewing Company,84,http://beeradvocate.com/beer/profile/17116/45903/?sort=topr,Winter Warmer,-0.690993848,0.546177275,-0.337028937,0.309741294,0.220715224,0.285266895,-0.048909417
AllgÌ_uer FÌ_rstabt Hefeweizen,AllgÌ_uer Brauhaus AG,84,http://beeradvocate.com/beer/profile/890/9892/?sort=topr,Hefeweizen,0.383170395,-0.360202507,0.889467529,-0.552771265,0.322441493,-0.794357297,2.260881999
Hop Garden Double IPA,Dock Street Brewery &amp; Restaurant,85,http://beeradvocate.com/beer/profile/15834/46945/?sort=topr,American Double / Imperial IPA,-0.249556488,-0.680101253,0.325942126,0.118071836,-0.423551144,1.133543046,-0.864129917
Monk's Brew (Bourbon Barrel Aged),Mikkeller ApS,85,http://beeradvocate.com/beer/profile/13307/83247/?sort=topr,Quadrupel (Quad),-0.33784396,1.079341852,-0.337028937,0.485438297,-0.186189851,-0.897178648,0.358700833
Urthel Parlus Magnificum,De Leyerth Brouwerijen (Urthel),86,http://beeradvocate.com/beer/profile/1339/42507/?sort=topr,Belgian Strong Dark Ale,-0.484989747,0.866076021,-0.005543406,0.245851475,-0.220098607,-0.280250539,0.358700833
Kira,Brouwerij Huyghe,86,http://beeradvocate.com/beer/profile/180/37345/?sort=topr,Witbier,0.559745338,-0.573468338,1.088358848,-0.728468268,0.017262687,-0.51159858,2.125011915
Hoppy Holidays,Chelsea Brewing Company,88,http://beeradvocate.com/beer/profile/1635/7577/?sort=topr,American Strong Ale,-0.455560589,0.013012697,-0.337028937,-0.121514986,-0.084463582,1.184953722,0.630440999
Old Rip Oatmeal Stout,Big Time Brewery &amp; Alehouse,88,http://beeradvocate.com/beer/profile/363/4240/?sort=topr,Oatmeal Stout,-0.632135533,1.745797574,-0.834257234,0.469465842,-0.287916119,-0.38307189,-0.456519667
Libertine Black Ale,BrewDog,89,http://beeradvocate.com/beer/profile/16315/84505/?sort=topr,American Black Ale,-0.587991797,0.839417793,0.524833445,-0.265267079,-0.389642388,0.619436288,-0.456519667
Spice Of Life,Nelson Sauvin,89,http://beeradvocate.com/beer/profile/10607/74412/?sort=topr,American IPA,0.000591349,-0.52015188,1.088358848,-0.329156898,-0.152281094,0.439498923,-0.728259833
CAmarillo,NÌ_rke Kulturbryggeri AB,89,http://beeradvocate.com/beer/profile/10902/44856/?sort=topr,American Pale Ale (APA),0.191880872,-0.893367084,1.088358848,-0.536798811,-0.01664607,0.72225764,-0.864129917
Belafonte,COAST Brewing Company,89,http://beeradvocate.com/beer/profile/16354/58029/?sort=topr,Belgian Pale Ale,0.530316181,-0.653443025,0.425387785,-0.664578449,0.25462398,0.028213516,1.173921332
Portsmouth Grand Cru,Portsmouth Brewery,90,http://beeradvocate.com/beer/profile/596/14360/?sort=topr,Belgian Strong Pale Ale,0.059449664,-0.28022782,1.187804507,-0.520826356,0.152897711,-0.38307189,1.853271749
Farmhouse Pumpkin,Hardywood Park Craft Brewery,90,http://beeradvocate.com/beer/profile/26753/75171/?sort=topr,Saison / Farmhouse Ale,-0.278985645,-0.200253134,-0.403326043,-0.377074263,0.186806468,-0.820062635,12.04352799
Red Card,Alpine Beer Company,91,http://beeradvocate.com/beer/profile/3120/59838/?sort=topr,American Amber / Red Ale,-0.367273117,-0.413518965,0.027605147,-0.089570076,-0.01664607,1.339185749,-0.864129917
Allagash Prince Tuesday,Allagash Brewing Company,91,http://beeradvocate.com/beer/profile/4/81427/?sort=topr,Belgian IPA,0.088878821,-0.493493651,0.425387785,-0.536798811,-0.152281094,0.876489667,0.494570916
Coffee Monster,Port Brewing Company / Pizza Port,93,http://beeradvocate.com/beer/profile/5318/60196/?sort=topr,American Porter,-0.646850112,1.665822888,-0.801108681,0.677107755,-0.355733632,-0.485893242,-1
Lvivske Premium,Slavutych Brewery,75,http://beeradvocate.com/beer/profile/709/7968/?sort=topr,Euro Pale Lager,0.847294959,-0.867193551,-0.141271663,-0.427082567,0.283847163,0.075698286,-0.72924798
Bison Organic Pumpkin Ale,Bison Brewing Co.,76,http://beeradvocate.com/beer/profile/609/45147/?sort=topr,Pumpkin Ale,-0.413557156,-0.442212913,-0.042187624,-0.347510701,-0.054007354,-0.590210177,12.53760102
Watermelon Wampatuck Wheat,Blue Hills Brewery,76,http://beeradvocate.com/beer/profile/19213/51152/?sort=topr,Fruit / Vegetable Beer,0.788650675,-0.256283884,0.155980453,-0.39525382,0.081134453,-0.615822041,-0.323119949
Belle Vue Kriek,Brasserie Belle-Vue,79,http://beeradvocate.com/beer/profile/945/4686/?sort=topr,Lambic - Fruit,-0.20830216,0.593677392,1.080764816,-0.09288073,0.250061711,-0.897552544,-1
StÌ_rtebeker Schwarzbier,Stralsunder Brauerei,79,http://beeradvocate.com/beer/profile/12511/26881/?sort=topr,Schwarzbier,-0.310929658,0.85929029,-0.669719871,0.607351688,-0.155363709,-0.436538993,-1
Caldera Ginger Beer,Caldera Brewing Company,80,http://beeradvocate.com/beer/profile/1075/52159/?sort=topr,Herbed / Spiced Beer,0.656701035,-0.628141942,1.212876868,-0.474825686,-0.020221902,-0.692657633,-0.052367928
Sunflower IPA,McMenamins,81,http://beeradvocate.com/beer/profile/2104/14008/?sort=topr,American IPA,0.099580333,-0.681264522,0.12295244,-0.252024462,-0.087792805,0.972113524,-0.593871969
Iron Horse,Hepworth &amp; Co. (Brewers) Ltd.,81,http://beeradvocate.com/beer/profile/8560/23141/?sort=topr,English Pale Ale,0.334157471,-0.362529043,-0.240355702,-0.09288073,-0.087792805,0.357428789,-1
Chiostro,Piccolo Birrificio,82,http://beeradvocate.com/beer/profile/14338/46634/?sort=topr,Herbed / Spiced Beer,0.598056751,-0.787509681,0.288092505,-0.44299694,-0.054007354,-0.02674917,1.436768184
Willow St. Wit,Goose Island Beer Co.,83,http://beeradvocate.com/beer/profile/1549/44295/?sort=topr,Witbier,0.466107111,-0.601580652,1.245904881,-0.570311925,-0.290505515,-0.590210177,2.790528287
Harvest Ale,Mt. Carmel Brewing Company,83,http://beeradvocate.com/beer/profile/12375/62345/?sort=topr,Extra Special / Strong Bitter (ESB),-0.281607516,-0.043793565,-0.207327689,0.129920494,-0.222934612,0.81844234,-0.86462399
People's Pilsner,People's Brewing Company,83,http://beeradvocate.com/beer/profile/21952/55770/?sort=topr,German Pilsener,0.334157471,-0.415651623,-0.801831922,-0.188366969,-0.256720064,0.920889796,0.083008082
Brown Ale,Brown's Brewing Company,84,http://beeradvocate.com/beer/profile/9558/22378/?sort=topr,American Brown Ale,-0.398896085,0.93897416,-0.537607819,0.591437315,-0.087792805,-0.513374585,-0.86462399
Will-Brau Ur-Bock,Hochstiftliches Brauhaus,84,http://beeradvocate.com/beer/profile/3291/7759/?sort=topr,Bock,0.378140684,-0.176600014,-0.537607819,0.304978598,-0.324290967,-0.257255945,-0.323119949
Epicurean Fig And Coffee,Epic Brewing Company,85,http://beeradvocate.com/beer/profile/15925/78807/?sort=topr,American Double / Imperial Stout,-0.47220144,0.96553545,-0.570635832,0.655094808,-0.121578257,-0.462150857,-0.86462399
Double Dry Hop IPX,Cascade,85,http://beeradvocate.com/beer/profile/16353/85418/?sort=topr,American IPA,-0.149657876,-0.495335493,0.948652764,-0.331596328,-0.18914916,0.81844234,-0.72924798
Norfolk Nog,Woodforde's Norfolk Ales,85,http://beeradvocate.com/beer/profile/2251/8134/?sort=topr,English Brown Ale,-0.354912871,1.178025769,0.089924427,0.050348628,-0.222934612,-0.385315265,-0.593871969
Pilsner,Selin's Grove Brewing Company,86,http://beeradvocate.com/beer/profile/1666/31735/?sort=topr,German Pilsener,0.128902475,-0.309406464,-0.10824365,-0.363425074,-0.290505515,0.844054204,0.624512123
St. Fillin's,Selin's Grove Brewing Company,87,http://beeradvocate.com/beer/profile/1666/39902/?sort=topr,American Barleywine,-0.648134293,0.93897416,-0.075215637,0.320892972,-0.358076419,0.178145742,-0.72924798
Aurora,Funkwerks,87,http://beeradvocate.com/beer/profile/24075/77379/?sort=topr,Belgian Pale Ale,0.422123897,-0.654703232,0.288092505,-0.665798164,0.114919905,0.383040653,1.436768184
Arbor Brewing Flamboyant Wild Red Ale,Arbor Brewing Company,87,http://beeradvocate.com/beer/profile/1457/59459/?sort=topr,Flanders Red Ale,0.011613906,0.354625783,1.642241036,-0.44299694,0.148705356,-0.948776272,-0.458495959
Emelisse Imperial Russian Stout,Jack Daniels Barrel Aged,87,http://beeradvocate.com/beer/profile/11890/71987/?sort=topr,Russian Imperial Stout,-0.648134293,1.363954798,-0.636691858,0.686923554,-0.054007354,-0.564598313,-1
Zwickel,Urban Chestnut Brewing Company,87,http://beeradvocate.com/beer/profile/24764/70188/?sort=topr,Keller Bier / Zwickel Bier,0.671362106,-0.654703232,-0.471551793,-0.220195716,-0.222934612,0.434264381,-0.458495959
Winter (Rye) Ale,Kern River Brewing Company,89,http://beeradvocate.com/beer/profile/14064/77406/?sort=topr,Rye Beer,-0.369573942,0.221819334,-0.240355702,-0.108795104,-0.155363709,0.715994885,1.030640154
Belmont Station 14th Anniversary Ale,Upright Brewing Company,91,http://beeradvocate.com/beer/profile/19866/71374/?sort=topr,American Wild Ale,0.510090324,-0.389090333,1.972521165,-0.920428134,0.182490808,-0.74388136,0.218384092
Niagara's Best Blonde Ale,Syndicate Restaurant &amp; Brewery,76,http://beeradvocate.com/beer/profile/11856/24963/?sort=topr,English Pale Ale,0.416971274,-0.364838721,0.283425503,-0.286447943,0.043554258,-0.004756374,-0.865114483
Twisted Pine Blonde,Twisted Pine Brewing Company,78,http://beeradvocate.com/beer/profile/23/14953/?sort=topr,American Blonde Ale,1.015897277,-0.867674733,-0.341833075,-0.254734518,0.009891218,-0.13235171,-0.730228965
Peoples Pale Ale,Intuition Ale Works,80,http://beeradvocate.com/beer/profile/24453/65730/?sort=topr,American Pale Ale (APA),-0.181954728,-0.629489254,0.217608811,-0.159594244,0.380184664,0.862891916,-0.730228965
Molly's Titanic Brown Ale,Rock Bottom Restaurant &amp; Brewery,80,http://beeradvocate.com/beer/profile/1550/20674/?sort=topr,American Porter,-0.357250144,0.852553731,-0.901274961,0.680811512,-0.158423985,-0.285466114,-1
Paper City Summer Brew,"Paper City Brewery Co., Inc.",81,http://beeradvocate.com/beer/profile/123/10417/?sort=topr,Munich Helles Lager,0.621482592,-0.894139787,0.151792118,-0.238877806,-0.091097904,0.275953367,-0.865114483
Casco Bay Pale Ale,Casco Bay Brewing Co.,82,http://beeradvocate.com/beer/profile/253/24480/?sort=topr,American Pale Ale (APA),0.358539469,-0.444233881,0.250517157,-0.603582191,0.178206421,0.607701243,-0.865114483
Blonde De NoÌÇl,Brasserie Caulier,82,http://beeradvocate.com/beer/profile/2428/7980/?sort=topr,Saison / Farmhouse Ale,0.007948639,-0.364838721,0.316333849,-0.112024107,-0.023771823,-0.362023316,3.451222076
Double Dragon Imperial Red Ale,Phillips Brewing Company,86,http://beeradvocate.com/beer/profile/2675/42436/?sort=topr,American Amber / Red Ale,-0.503329656,0.402647825,0.349242196,-0.096167394,-0.057434863,0.480105906,-0.325572413
Newport Storm India Point Ale,Coastal Extreme Brewing Co.,87,http://beeradvocate.com/beer/profile/688/85241/?sort=topr,American IPA,-0.196562679,-0.338373667,-0.111474652,-0.207164381,0.178206421,1.092563522,-0.730228965
(512) Bruin,(512) Brewing Company,88,http://beeradvocate.com/beer/profile/17863/53957/?sort=topr,American Brown Ale,-0.620193267,1.090739211,-0.144382998,0.26853699,-0.225750066,-0.004756374,-0.595343448
Allagash House Beer,Allagash Brewing Company,89,http://beeradvocate.com/beer/profile/4/85884/?sort=topr,Belgian Pale Ale,0.416971274,-0.497163987,-0.045657959,-0.413301642,-0.124760945,0.454586838,0.483740692
Freigeist Hoppeditz,Gasthaus-Brauerei Braustelle,89,http://beeradvocate.com/beer/profile/10574/67324/?sort=topr,Altbier,-0.328034241,0.905483838,-0.506374806,-0.016883833,-0.192087026,0.301472434,-0.190686895
Braumeister Pils,Tettnang,90,http://beeradvocate.com/beer/profile/345/66871/?sort=topr,Czech Pilsener,0.59226669,-0.550094094,-0.638008191,-0.460871779,0.043554258,0.760815647,-0.325572413
Temporary Insanity Imperial Stout,Blue &amp; Gray Brewing Co.,80,http://beeradvocate.com/beer/profile/2519/34198/?sort=topr,Russian Imperial Stout,-0.38868097,0.872235323,-0.54094639,0.090163287,-0.027296112,0.220493156,-0.462405736
Rochester Mills Milk Shake Stout,Rochester Mills Beer Co.,81,http://beeradvocate.com/beer/profile/2346/7045/?sort=topr,Milk / Sweet Stout,-0.548788335,0.845865812,-0.868841826,1.243524446,-0.429794273,-0.66944977,-1
Illusion Dweller IPA,Mountain Sun Pub &amp; Brewery,82,http://beeradvocate.com/beer/profile/2972/11984/?sort=topr,English India Pale Ale (IPA),-0.432346615,-0.34076221,0.311581742,-0.067831392,-0.262086706,1.212143845,-0.328007169
Massive IPA,Great South Bay Brewery,85,http://beeradvocate.com/beer/profile/16859/61799/?sort=topr,American IPA,-0.21401839,-0.367131722,0.442739916,-0.304823411,-0.530418813,1.262997726,0.075188529
Cabernet Sauvignon Barrel Fermented Descendant,Mystic Brewery,85,http://beeradvocate.com/beer/profile/24803/75964/?sort=topr,Belgian Dark Ale,-0.257684035,1.109560928,-0.311419586,0.184960095,0.274577508,-0.745730593,-0.731202868
Schlafly Culinaria Holiday Ale,Saint Louis Brewery / Schlafly Tap Room,85,http://beeradvocate.com/beer/profile/583/54414/?sort=topr,Old Ale,-0.315904895,0.16025851,0.11484448,0.37455371,0.006245401,-0.466034244,0.881579926
Quelque Chose,Unibroue,85,http://beeradvocate.com/beer/profile/22/1090/?sort=topr,Fruit / Vegetable Beer,-0.519677905,0.16025851,0.869003982,-0.146828732,0.844783236,-0.898292237,3.031956984
Dusseldorf Alt,Gilded Otter Brewing Company,87,http://beeradvocate.com/beer/profile/1634/16812/?sort=topr,Altbier,-0.228573605,0.107519487,-0.409788216,0.437751582,0.039786915,0.042504571,-0.865601434
Gypsy Tears Ruby Ale,Parallel 49 Brewing Company,88,http://beeradvocate.com/beer/profile/29378/83758/?sort=topr,American Amber / Red Ale,-0.315904895,-0.103436606,-0.049103237,-0.067831392,-0.228545192,1.110436082,-0.731202868
Ca$h 4 Golden Ale,Pipeworks Brewing Company,89,http://beeradvocate.com/beer/profile/28178/83297/?sort=topr,Belgian Strong Pale Ale,0.149861985,-0.34076221,1.065741243,-0.589213834,-0.094379139,-0.110057074,1.956768455
Coriolis,New England Brewing Co.,95,http://beeradvocate.com/beer/profile/357/84731/?sort=topr,American Double / Imperial IPA,-0.199463175,-0.156175629,0.803424895,-0.62081277,-0.262086706,1.262997726,-1
The Piper's IPA,Cellar Rats Brewery,76,http://beeradvocate.com/beer/profile/18129/79302/?sort=topr,American IPA,-0.608422831,0.392556834,0.078162653,0.086241836,-0.030795047,0.672141477,-0.866084882
Coeur BrisÌ©,Brasseurs De MontrÌ©al,77,http://beeradvocate.com/beer/profile/16993/56911/?sort=topr,Fruit / Vegetable Beer,0.421280095,-0.658429456,0.437550204,-0.102669787,0.336834418,-0.3412776,-1
Sunset Amber Ale,Grand Canyon Brewery,79,http://beeradvocate.com/beer/profile/17892/50838/?sort=topr,American Amber / Red Ale,0.029702926,-0.448232198,-0.575269258,0.605748802,-0.064215907,0.089425508,-1
Valley Golden Ale,Bethlehem Brew Works,79,http://beeradvocate.com/beer/profile/1636/4657/?sort=topr,American Blonde Ale,1.363965872,-0.921176028,-0.477254471,-0.606434117,-0.197899349,0.140096462,-0.732169764
Pink IPA,Almond '22,81,http://beeradvocate.com/beer/profile/14492/60316/?sort=topr,American IPA,0.232742939,-0.579605484,0.764266159,-0.653662023,-0.030795047,0.520128616,0.606981417
Mendo Mellow,Anderson Valley Brewing Company,81,http://beeradvocate.com/beer/profile/193/45650/?sort=topr,American IPA,0.058708642,-0.553330827,-0.281224898,0.054756566,-0.298161931,0.925496247,-0.732169764
Heen &amp; Weer,Brouwerij De Molen,81,http://beeradvocate.com/beer/profile/11031/44895/?sort=topr,Tripel,-0.390879959,-0.343133569,0.372207013,0.086241836,0.437096999,-0.113258307,1.946132597
AllgÌ_uer Bayrisch Hell,AllgÌ_uer Brauhaus AG,81,http://beeradvocate.com/beer/profile/890/13540/?sort=topr,Munich Helles Lager,0.421280095,-0.474506855,-0.019852134,-0.149897693,-0.097636768,0.114760985,-0.33042441
Oliver's Pagan Porter,Pratt Street Ale House,82,http://beeradvocate.com/beer/profile/1140/13194/?sort=topr,American Porter,-0.187839946,0.576479434,-0.869313618,0.668719343,0.002625813,-0.467954984,-0.866084882
Barleywine,Iron Hill Brewery &amp; Restaurant,83,http://beeradvocate.com/beer/profile/6045/16670/?sort=topr,English Barleywine,-0.289359953,0.23490889,-0.313896494,0.448322449,-0.097636768,0.064090031,-1
Belhaven 80 +/-,#NAME?,83,http://beeradvocate.com/beer/profile/148/11436/?sort=topr,Scottish Ale,-0.028308507,0.103535604,-0.052523729,0.180697648,0.036046674,-0.189264738,-0.732169764
Aphotic Baltic Porter,High Water Brewing,84,http://beeradvocate.com/beer/profile/24827/77335/?sort=topr,Baltic Porter,-0.709942838,1.180796551,-0.542597662,0.700204614,-0.097636768,-0.3412776,-1
Gulf Porter,Lazy Magnolia Brewing Company,84,http://beeradvocate.com/beer/profile/10990/22344/?sort=topr,English Porter,-0.115325655,0.681578063,-1,0.527035625,-0.097636768,-0.290606646,-0.866084882
Evensong,Durham Brewery Ltd,84,http://beeradvocate.com/beer/profile/5171/11396/?sort=topr,Extra Special / Strong Bitter (ESB),-0.390879959,0.077260947,-0.085195325,0.322381366,-0.164478489,0.3174448,-0.196509292
Bourbon Barrel Doppelbock,Hinterland Brewery Restaurant,84,http://beeradvocate.com/beer/profile/4426/85113/?sort=topr,Doppelbock,-0.318365669,0.392556834,-0.869313618,1.25119685,-0.097636768,-0.898658092,-1
Herman Joseph's Private Reserve,AC Golden Brewing Company,84,http://beeradvocate.com/beer/profile/17948/43807/?sort=topr,German Pilsener,0.653325824,-0.290584255,-0.640612449,-0.338809317,-0.064215907,0.292109323,-0.33042441
The Astounding She Monster Mango IPA,Spring House Brewing Company,85,http://beeradvocate.com/beer/profile/16589/67597/?sort=topr,American IPA,-0.448891392,-0.343133569,1.483041261,-0.165640328,-0.298161931,0.621470523,-0.866084882
Summer Wheat Ale,Mt. Carmel Brewing Company,85,http://beeradvocate.com/beer/profile/12375/61223/?sort=topr,American Pale Wheat Ale,0.276251514,-0.579605484,0.600908182,-0.543463576,0.102888395,0.520128616,-0.598254646
The Blackwatch Oat Stout,Great Waters Brewing,87,http://beeradvocate.com/beer/profile/1178/26809/?sort=topr,Oatmeal Stout,-0.492399966,1.680015038,-0.836642022,0.558520896,-0.331582791,-0.569296892,-1
My Turn Series: Dan,"Lakefront Brewery, Inc.",88,http://beeradvocate.com/beer/profile/741/75429/?sort=topr,Baltic Porter,-0.434388534,0.891775321,-0.509926067,0.558520896,-0.23132021,-0.265271169,-0.866084882
City Steam Careless Love,City Steam Brewery CafÌ©,89,http://beeradvocate.com/beer/profile/556/21523/?sort=topr,BiÌ¬re de Garde,-0.173337088,0.287458205,0.306863822,0.353866637,-0.298161931,-0.594632369,0.205236062
Super Conductor,8 Wired Brewing Co.,90,http://beeradvocate.com/beer/profile/22618/87662/?sort=topr,American Double / Imperial IPA,-0.419885676,-0.369408226,0.764266159,0.039013931,-0.097636768,0.697476954,-1
John Brown Pale Ale,Great Adirondack Steak And Seafood Co.,90,http://beeradvocate.com/beer/profile/4027/11672/?sort=topr,American Pale Ale (APA),0.044205784,-0.553330827,0.666251373,-0.543463576,-0.164478489,1.128180062,-1
